Account,User Name,Page Category,Content,Followers at Posting,Created,Type,Likes,Comments,Views,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Total Interactions,Overperforming Score (weighted  ?  Likes 1x Comments 1x )
Metrotv Indonesia,metrotv,Portal Berita,Merdeka Belajar,1297116,2021-01-17 23:02:05 EST,Photo,260,4,0,https://www.instagram.com/p/CKLBQtPH0bv/,https://www.instagram.com/p/CKLBQtPH0bv/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/138745505_165226925028357_1650941533092473509_n.jpg?_nc_cat=100&ccb=3&_nc_sid=8ae9d6&_nc_ohc=D0NbdT83pa8AX8LUDfP&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=1f2094164e8dc0add68e6e97c00ead8a&oe=6053EB4D,,"Program dan konsep besar Pendidikan Indonesia pascapandemi harus dirumuskan dan disosialisasikan.

Dalam rangka HUT ke-51 Media Indonesia menghadirkan Kuliah Umum ""Merdeka Belajar 2021"" bersama Nadiem Makarim, Menteri Pendidikan dan Kebudayan.

Salah satu topik menarik yang akan dikupas yakni antisipasi dan strategi yang dilakukan Kemendikbud di masa pandemi dan strategi apa saja pada perubahan yang terjadi.

Saksikan Selasa, 19 Januari 2021
Pukul 14.00 WIB

Eksklusif hanya di media sosial Media Indonesia Youtube, Instagram Live, dan Facebook.

#HUT51MI #MI51 #MTVNAD","?2 people, ?'?? Kuliah MEDIA INDONESIA Umum BELAJAR MERRE2021 HOST USMAN KANSONG Ketua Dewan Redaksi SELASA 19| 20 JANUARI 21 SAKSIKANDI: NADIEM MAKARIM en Menteri Pendidikan dan @MEDIAINDONESIA 14:00 mand?r? PLN UNIVERSITAS TERBUKA?'??",,,264,1.64
Ditjen GTK Kemdikbud RI,ditjen.gtk.kemdikbud,Official Page,Merdeka Belajar,N/A,2020-03-10 18:33:55 EDT,Album,236,9,0,https://www.instagram.com/p/B9ke5Tfp9CX/,https://www.instagram.com/p/B9ke5Tfp9CX/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/89219358_240902366935112_7176771639441354705_n.jpg?_nc_cat=102&ccb=3&_nc_sid=8ae9d6&_nc_ohc=PEJlM_FH57sAX9FUo4b&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=ddcfc6c35f5b780a7ec562d5ab4a4dc5&oe=6055227D,,"Taklimat media terkait Organisasi Penggerak diselenggarakan di Gedung A Kantor Kemendikbud, Senayan, Jakarta pada Selasa sore (10/3/2020). Sebagai narasumber Plt. Dirjen GTK, Supriano; Direktur Guru dan Tenaga Kependidikan Pendidikan Menengah dan Pendidikan Khusus, Praptono; praktisi dan konsultan pendidikan, Itje Chodidjah; serta dimoderatori Plt. Kepala Biro Kerja Sama dan Hubungan Masyarakat Ade Erlangga Masdiana.

Program Organisasi Penggerak adalah program pemberdayaan masyarakat secara masif melalui dukungan pemerintah untuk peningkatan kualitas guru dan kepala sekolah berdasarkan model-model pelatihan yang sudah terbukti efektif dalam meningkatkan kualitas proses dan hasil belajar siswa. Pada tahun 2020-2022 Program Organisasi Penggerak akan meningkatkan kompetensi 50.000 guru, kepala sekolah, dan tenaga kependidikan di 5.000 PAUD, SD dan SMP, serta juga menyasar satuan pendidikan pada jenis pendidikan khusus/luar biasa.

Plt. Dirjen GTK, Supriano mengungkap Merdeka Belajar Episode Keempat:Program Organisasi Penggerak merupakan episode yang ditunggu-tunggu. Ujung dari program ini untuk peserta didik serta untuk mewujudkan SDM Unggul, Indonesia Maju. Program Organisasi Penggerak melibatkan organisasi kemasyarakatan untuk mencerdaskan anak bangsa. Best practice dari organisasi kemasyarakatan tersebut diharapkan dapat meningkatkan kompetensi guru, kepala sekolah, dan tenaga kependidikan.

Sedangkan Praptono, mengungkap Kemendikbud mendorong persebaran merata daerah sasaran program dengan pertimbangan sebagai berikut:  1.keterwakilan Daerah Tertinggal, Terdepan, dan Terluar (3T); 2.keterwakilan daerah perkotaan dan pedesaan; dan 3.keterwakilan daerah dengan beragam kondisi geografis.

Itje Chodidjah mengatakan organisasi kemasyarakatan menyambut baik Program Organisasi Penggerak. Terlebih program ini dapat membantu guru, menggairahkan guru untuk belajar lagi.

Info lebih lanjut terkait Organisasi Penggerak, Relawan, Sekolah Penggerak dapat disimak di laman https://sekolah.penggerak.kemdikbud.go.id

@kemdikbud.ri

#DitjenGTK #Guru #TenagaKependidikan #GuruAgenPerubahanIndonesia #GTK #MerdekaBelajar #OrganisasiPenggerak",,,,245,-2.19
Kompas.com,kompascom,Portal Berita,Merdeka Belajar,1376353,2020-08-20 01:23:15 EDT,Photo,240,5,0,https://www.instagram.com/p/CEGWhIWB_iu/,https://www.instagram.com/p/CEGWhIWB_iu/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/118136624_168371034775523_7754500139555781781_n.jpg?_nc_cat=103&ccb=3&_nc_sid=8ae9d6&_nc_ohc=U0XvJmgTBfoAX-25l-j&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=37a26a6a24d96f567b16a4b85b1d59b7&oe=60545C47,,"Kelas Pintar dirancang untuk menguatkan dan menyinergikan peran guru, sekolah, dan orang tua dalam proses pembelajaran siswa melalui platform yang terintegrasi. ?
?
Apa saja yang membedakan Kelas Pintar dengan layanan belajar daring lainnya??
?
Ikuti pembahasannya dengan tema Merdeka Belajar: Menghadirkan Pembelajaran Inovatif dan Menyenangkan di BDR (Belajar Dari Rumah) bersama Dedy Ariansyah, Head of Product, Academic and Technology Kelas Pintar dan Elizabeth T. Santosa, Praktisi Psikologi Anak dan Pendidikan.?
?
Melalui Zoom LIVE setiap pukul 16.00 WIB. ?
?
GRATIS! Segera daftar pada tanggal-tanggal di bawah ini:?
- Senin, 24 Agustus 2020 - bit.ly/MerdekaBelajarSD?
- Selasa, 25 Agustus 2020 - bit.ly/MerdekaBelajarSMP?
- Rabu, 26 Agustus 2020 - bit.ly/MerdekaBelajarSMU-SMK?
?
Dapatkan e-voucher senilai Rp 500ribu bagi peserta yang beruntung.?
?
#IndonesiaTerhubung",,,,245,-9.48
Ditjen GTK Kemdikbud RI,ditjen.gtk.kemdikbud,Official Page,Merdeka Belajar,82355,2020-08-24 03:42:38 EDT,IGTV,210,9,4918,https://www.instagram.com/tv/CEQ5dRdpMMb/,https://www.instagram.com/tv/CEQ5dRdpMMb/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/118338467_1261258944216065_8918096554007879136_n.jpg?_nc_cat=108&ccb=3&_nc_sid=8ae9d6&_nc_ohc=VHMJdmpHZxwAX951LBh&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=22e50abed997d9f800d72ecf77215f6a&oe=60535304,Capaian Pendidikan Guru Penggerak Ditjen GTK,"Direktorat Jenderal Guru dan Tenaga Kependidikan, Kementerian Pendidikan dan Kebudayaan  telah melaksanakan berbagai program dan kegiatan yang terkait dengan pemajuan pendidikan Indonesia.

Berbagai capaian kebijakan dilaksanakan dalam rangka upaya mencerdaskan kehidupan bangsa yang telah dilakukan oleh Direktorat Jenderal Guru dan Tenaga Kependidikan adalah Pendidikan Guru Penggerak.

Kemendikbud meluncurkan program Guru Penggerak untuk membuka kesempatan bagi para guru untuk menjadi Guru Penggerak. Merdeka Belajar Episode 5: Guru Penggerak, merupakan ujung tombak perubahan transformasi pendidikan Indonesia.

Program Pendidikan Guru Penggerak adalah program pendidikan kepemimpinan bagi guru untuk menjadi pemimpin pembelajaran. Program ini dirancang dengan menitikberatkan pada kualitas pelatihan dan pendampingan. Tujuannya agar peningkatan kompetensi guru yang mampu menciptakan ekosistem pendidikan yang berdaya dan berkomitmen dalam meningkatkan kualitas proses dan hasil belajar murid.

Publikasi tentang Program Guru Penggerak tidak hanya melalui laman http://sekolah.penggerak.kemdikbud.go.id/gurupenggerak/ tetapi juga melalui media sosial Direktorat Guru dan Tenaga Kependidikan.

Mari bersama berperan besar memajukan Pendidikan Indonesia yang lebih baik dengan menciptakan pembelajaran yang berpusat pada murid dan menggerakkan ekosistem pendidikan yang lebih baik melalui Program Guru Penggerak.

#GotongRoyongKemendikbud
#BangkitUntukIndonesiaMaju
#IndonesiaMaju
#GuruPenggerak
#MerdekaBelajar
#BerpusatpadaMurid
#BersamaHadapiKorona
#BelajardariRumah
#Kemendikbud
#DitjenGTK",PENDIDIKAN GURU PENGGERAK,,,219,-1.25
Ditjen GTK Kemdikbud RI,ditjen.gtk.kemdikbud,Official Page,Merdeka Belajar,N/A,2020-07-16 05:23:00 EDT,Photo,215,1,0,https://www.instagram.com/p/CCsqIdhJGx1/,https://www.instagram.com/p/CCsqIdhJGx1/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/109732318_294143542028615_389780974396069605_n.jpg?_nc_cat=110&ccb=3&_nc_sid=8ae9d6&_nc_ohc=mJKfjNPKKjoAX_yJ3JI&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=f6ae1fdd83d6fa0ddd69a9f9790d2f3d&oe=60560782,,"Konsep Merdeka Belajar menghendaki sekolah sebagai unit inovasi. Direktur Jenderal Guru dan Tenaga Kependidikan (Dirjen GTK) Kementerian Pendidikan dan Kebudayaan (Kemendikbud) Iwan Syahril mengungkap sekolah sebagai unit inovasi, perlu bermula dan berakhir pada murid dalam menyusun program
.
?Orientasi pada murid itu yang paling penting, always start from the student. Kemudian kita susun program inovasi, sesuai dengan konteks sekolah kita, sesuai dengan visi sekolah tersebut. Karena dalam konteks merdeka belajar itu sekolah memiliki otonomi, sekolah diberikan opsi untuk melakukan apa yang paling relevan untuk menghadapi, melayani murid-murid yang ada di sekolah tersebut dan sesuai dengan konteks sekolahnya,? jelas Iwan Syahril. 

@kemdikbud.ri

#MerdekaBelajar #BerpusatpadaMurid #DirjenGTK #IwanSyahril #DitjenGTK #Guru #TenagaKependidikan #GuruAgenPerubahanIndonesia #Mengajar #PendidikanUntukSemua #GuruPenggerakIndonesiaMaju  #GuruDiHatiku #SahabatGutendik",,,,216,-2.1
Ditjen GTK Kemdikbud RI,ditjen.gtk.kemdikbud,Official Page,Merdeka Belajar,N/A,2020-07-09 03:51:09 EDT,Video,208,5,2854,https://www.instagram.com/p/CCadmxbJHlX/,https://www.instagram.com/p/CCadmxbJHlX/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/107060076_727797087995974_2397025601572796965_n.jpg?_nc_cat=102&ccb=3&_nc_sid=8ae9d6&_nc_ohc=X-2MKCCzHFcAX8UH_YP&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=7e80f44b01c6395e5ba793021b841d92&oe=6054CC99,,"Ayo jadi Guru Penggerak!

Kesempatan ini disampaikan langsung oleh Mas Menteri Pendidikan dan Kebudayaan pada Jumat, 3 Juli 2020
.
""Bagi yang tertarik untuk menjadi pemimpin masa depan sistem pendidikan kita, bagi yang tertarik melakukan perubahan, bagi yang berani mengambil resiko dalam berinovasi, ini adalah kesempatan anda untuk apply pada guru penggerak ini dan jadilah bagian dari roda perubahan di sistem pendidikan kita""
.
Kepada guru-guru terbaik Indonesia, siapkan diri Anda untuk menjadi bagian dari transformasi pendidikan di Indonesia.

Pendaftaran Program Guru Penggerak akan dibuka pada tanggal 13 Juli - 22 Juli 2020 melalui laman sekolah.penggerak.kemdikbud.go.id/gurupenggerak/

Guru Penggerak, Merdeka Belajar.

#BerpihakPadaAnak
#KepemimpinanPembelajaran
#GuruPenggerak
#MerdekaBelajar
#BerpusatpadaMurid
#BersamaHadapiKorona
#BelajardariRumah
#Kemendikbud
#DitjenGTK",MERDEKA BELAJAR EPISODE KELIMA: GURU PENGGERAK KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN 3 JULI 2020,,,213,2.27
Ditjen GTK Kemdikbud RI,ditjen.gtk.kemdikbud,Official Page,Merdeka Belajar,N/A,2020-03-18 03:38:38 EDT,IGTV,185,10,3372,https://www.instagram.com/tv/B93elR5lHVU/,https://www.instagram.com/tv/B93elR5lHVU/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/89973202_1550338098465123_2044070314249215674_n.jpg?_nc_cat=100&ccb=3&_nc_sid=8ae9d6&_nc_ohc=nh3ahYt1haEAX8AwJmS&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=f51aee2d195bc86b814167caa0224487&oe=60547395,Program Organisasi Penggerak,"Program Organisasi Penggerak adalah program pemberdayaan masyarakat secara masif melalui dukungan pemerintah untuk peningkatan kualitas guru dan kepala sekolah berdasarkan model-model pelatihan yang sudah terbukti efektif dalam meningkatkan kualitas proses dan hasil belajar siswa. Pada tahun 2020-2022 Program Organisasi Penggerak akan meningkatkan kompetensi 50.000 guru, kepala sekolah, dan tenaga kependidikan di 5.000 PAUD, SD dan SMP, serta juga menyasar satuan pendidikan pada jenis pendidikan khusus/luar biasa.

Plt. Dirjen GTK, Supriano mengungkap Merdeka Belajar Episode Keempat: Program Organisasi Penggerak merupakan episode yang ditunggu-tunggu. Ujung dari program ini untuk peserta didik serta untuk mewujudkan SDM Unggul, Indonesia Maju. Program Organisasi Penggerak melibatkan organisasi kemasyarakatan untuk mencerdaskan anak bangsa. Best practice dari organisasi kemasyarakatan tersebut diharapkan dapat meningkatkan kompetensi guru, kepala sekolah, dan tenaga kependidikan.

Info lebih lanjut terkait Organisasi Penggerak, Relawan, Sekolah Penggerak dapat disimak di laman https://sekolah.penggerak.kemdikbud.go.id

@kemdikbud.ri

#DitjenGTK #Guru #TenagaKependidikan #GuruAgenPerubahanIndonesia #GTK #Mengajar #BersamaIndonesiaMaju #PendidikanUntukSemua #GuruPenggerakIndonesiaMaju #MerdekaBelajar #GuruPenggerak #GuruDiHatiku #SekolahPenggerak #OrganisasiPenggerak #SahabatGutendik",,,,195,-1.4
Tribunnews.com,tribunnews,Portal Berita,Merdeka Belajar,1101576,2021-01-15 08:06:45 EST,IGTV,84,2,6281,https://www.instagram.com/tv/CKEQ1tlngop/,https://www.instagram.com/tv/CKEQ1tlngop/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/138920548_171019131467092_2068419974165491888_n.jpg?_nc_cat=101&ccb=3&_nc_sid=8ae9d6&_nc_ohc=EskTZhBtl2sAX85SpH4&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=1b6a6cb0001bc2892a408ea498295c0d&oe=60531218,Nadiem Makarim: Esensi Merdeka Belajar adalah Kolaborasi dan Kreativitas,"Menteri Pendidikan dan Kebudayaan Nadiem Makarim mengingatkan pentingnya kemampuan berkolaborasi di dunia pendidikan.

Menurutnya, esensi kebijakan Merdeka Belajar adalah membangun kolaborasi dan kreativitas.

""Kita tuh belajar berkolaborasi dan kreativitas dan, itu sebenernya esensi Merdeka Belajar dari situ,"" ujar Nadiem saat live Instagram bersama Unicef Indonesia, Jumat (15/1/2021).

Nadiem menilai banyak orang tidak menyadari pentingnya kemampuan berkolaborasi.

Menurut Nadiem, kemampuan berkolaborasi sangat penting, tanpa memandang bentuk atau jenis proyek yang dikerjakan.

""Mau toppiknya apapun, se-scientific apapun. Se-Geeky apapun topiknya, kalau kita berkolaborasi dengan teman-teman kita mengerjakan suatu proyek bersama,"" kata Nadiem.

Melalui kolaborasi, menurut Nadiem, profil pelajar Pancasila yang menjadi tujuan dari sistem pendidikan Indonesia akan muncul.

""Kita menemukan profil pelajar Pancasila yang sebenernya arah sistem pendidikan kita ke sana,"" tutur Nadiem.

Mantan CEO Gojek ini mengaku ini menerapkan sistem pembelajaran berbasis proyek atau project based learning agar kolaborasi antar pelajar terus terbangun.

""Makanya saya pengin semua project based learning. Saya ingin di kuliah project based learning, di sekolah project based learning. Jadi buat picu kemandirian, kolaborasi, dan kreativitas,"" ujar Nadiem.

#tribunnews #NadiemMakarim #MenteriPendidikandanKebudayaan #Covid19 #PandemiCovid19 #VirusCorona #VirusCovid19 #Belajar #Pendidikan #MerdekaBelajar",,,,86,-5.28
Ditjen Dikti,ditjen.dikti,Official Page,Merdeka Belajar,194586,2020-05-20 02:28:03 EDT,IGTV,48,1,475,https://www.instagram.com/tv/CAZkuJelYzG/,https://www.instagram.com/tv/CAZkuJelYzG/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/98167258_141716707474068_7668461701458600543_n.jpg?_nc_cat=107&ccb=3&_nc_sid=8ae9d6&_nc_ohc=RSxLBQyp1uYAX_lXclQ&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=adbfcd3041d79cd695c9c972d58af68b&oe=6053DA79,Riset dan Inovasi Sivitas Akademika,"#InsanDikti tahukah kamu?

Tak kurang dari 500 produk inovasi telah diciptakan oleh dosen,  peneliti, dan mahasiswa Indonesia untuk mempercepat penanggulangan pandemic Covid-19. Riset dan alat-alat kesehatan seperti ventilator,  robot ners,  rapid test kit serta alat kesehatan lainnya yang selama ini diimport nyatanya mampu dibuat oleh anak bangsa. Inilah wujud nyata merdeka belajar dan gotong-royong bangsa Indonesia dalam menghadapi pandemi Covid-19 ini.

Mari terus berkarya dan berinovasi demi kemajuan bangsa!

#DitjenDikti
#PendidikanTinggi",,,,49,-20.43
Kemdikbud.RI,kemdikbud.ri,Official Page,"Kuota Belajar, Pembelajaran Jarak Jauh",1808359,2020-09-01 00:33:55 EDT,Album,54569,2031,0,https://www.instagram.com/p/CElKaUIFdf9/,https://www.instagram.com/p/CElKaUIFdf9/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/118630037_171024497980834_890661431879080368_n.jpg?_nc_cat=108&ccb=3&_nc_sid=8ae9d6&_nc_ohc=kul_K1kjgqoAX8SvDbk&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=561322be50de735ff8faf4cb468793df&oe=605282D0,,"#SahabatDikbud , berdasarkan rapat kerja Mendikbud dengan Komisi X DPR RI di Jakarta, Kamis, 27 Agustus 2020, Kemendikbud telah menyiapkan anggaran Rp7,2 triliun untuk keperluan subsidi kuota internet dalam Pembelajaran Jarak Jauh (PJJ). 
.
Bagi pelajar dapat mengisi nomor ponsel pada laman Dapodik hingga 11 September 2020. Kemudian bagi mahasiswa dan dosen dapat memperbarui data ponsel pada Pangkalan Data Pendidikan Tinggi (PD Dikti) hingga 11 September 2020. Kuota internet akan dikirim ke nomor ponsel yang dimasukkan ke sistem Dapodik dan PD Dikti. 

.
#MerdekaBelajar #BangkitUntukIndonesiaMaju",,,,56600,7.81
Ruangguru | Bimbel Online No 1,ruangguru,Portal Berita,"Belajar Daring, Pembelajaran Jarak Jauh",889922,2020-03-14 08:52:55 EDT,IGTV,41787,713,227430,https://www.instagram.com/tv/B9tu_lrHwnE/,https://www.instagram.com/tv/B9tu_lrHwnE/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/89380823_197647514840669_2300531301557626645_n.jpg?_nc_cat=110&ccb=3&_nc_sid=8ae9d6&_nc_ohc=Bqg_aWmqybQAX-L-CxR&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=455402d23e2d889f5bc157e7cb3b77d7&oe=605350BE,"Respon Situasi COVID-19, Ruangguru Buka Sekolah Online Gratis","?
Ruangguru meluncurkan Sekolah Online Ruangguru Gratis melalui aplikasi Ruangguru. Hal ini merupakan bentuk dan upaya Ruangguru dalam menjawab tantangan belajar yang dihadapi siswa-siswi di Indonesia di tengah darurat kesehatan penyakit COVID-19.???
???
Melalui program Sekolah Online Ruangguru Gratis, para siswa dapat mengikuti pembelajaran jarak jauh secara daring (live teaching) setiap hari Senin sampai Jumat, layaknya sekolah seperti biasa, di aplikasi Ruangguru. Dimulai dari Senin, 16 Maret 2020, siswa bisa mengikuti pembelajaran Sekolah Online Ruangguru Gratis dari pukul 08.00-12.00 WIB, di mana akan tersedia 15 kanal live teaching yang mencakup semua mata pelajaran sesuai dengan kurikulum nasional, mulai dari kelas 1 SD hingga kelas 12 SMA (IPA dan IPS), yang dipandu oleh para Master Teachers Ruangguru. ???
???
Para siswa yang belum dapat mengikuti sesi di pagi hari dapat juga mengakses rekaman Sekolah Online yang dapat diakses pada hari yang sama setelah pukul 12.00 WIB. Selain fasilitas live teaching, para siswa dapat terus melatih pemahamannya melalui fitur Bank Soal dan Online Tryout secara gratis.???
???
Selain program bagi siswa, para guru juga bisa meningkatkan kapasitasnya dalam mengajar melalui program Pelatihan Guru Online yang tersedia di aplikasi Ruangguru, gratis selama 1 bulan kedepan. Terdapat 250 video dan modul pelatihan guru yang mencakup materi-materi kompetensi dasar di bidang pedagogik dan profesional, seperti kemampuan manajemen kelas, pengembangan rencana belajar, implementasi pembelajaran berbasis proyek, dan lainnya.???
???
Yuk segera download aplikasi Ruangguru sekarang juga!???
#TetapSehatTetapBelajar #SekolahOnlineRuangguru",,,,42500,12.06
Mata Najwa,matanajwa,Portal Berita,"Belajar Daring,Kuota Belajar,Pembelajaran Jarak Jauh",3044384,2020-08-06 00:38:37 EDT,IGTV,32582,1853,385670,https://www.instagram.com/tv/CDiOQfbBv76/,https://www.instagram.com/tv/CDiOQfbBv76/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/117081873_294679145198135_3561169785188015847_n.jpg?_nc_cat=100&ccb=3&_nc_sid=8ae9d6&_nc_ohc=2v6COcxh_b4AX_VI_tl&_nc_oc=AQnaWXFLTdZVtT0SxhJd9Av22aGl8oVb5BT-Rl6OnPXtxq8ekMcl-oCo03Z-dd9Eaak&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=ca0e2897b789e727ec22ed840a6a0760&oe=6054C054,Pertaruhan Mendikbud untuk PJJ,"Masalah pulsa sering dikeluhkan guru, murid, dan juga mahasiswa dalam menjalani pembelajaran jarak jauh (PJJ). Mas Menteri Nadiem Makarim berkomitmen untuk mengatasi masalah tersebut.?
?
""Saya akan mempertaruhkan kehormatan saya pada saat ini untuk memperjuangkan pulsa dan juga bantuan lainnya bagi mahasiswa dan juga pembelajar jarak jauh di [tingkat] dasar dan menengah,"" kata Nadiem.?
?
#MataNajwa, ""Kontroversi Mas Menteri"". Saksikan kembali hanya di www.narasi.tv. Klik link di bio!?
?
#MataNajwaKontroversiMasMenteri #Narasi #NarasiNewsroom #bergerakdari #NadiemMakarim #ErickThohir #Kemendikbud #BUMN #berita #news",m tanajwa narasi Nadiem Makarim: Saya Pertaruhkan Kehormatan untuk Pulsa PJJ,,,34435,1.56
Kemdikbud.RI,kemdikbud.ri,Official Page,"Belajar Daring,Kuota Belajar,Pembelajaran Jarak Jauh",1837871,2020-09-11 23:24:41 EDT,Photo,27656,1217,0,https://www.instagram.com/p/CFBXO5VB_kB/,https://www.instagram.com/p/CFBXO5VB_kB/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/119039622_188742242659606_1742113057056574234_n.jpg?_nc_cat=110&ccb=3&_nc_sid=8ae9d6&_nc_ohc=jZca95S654AAX84_ELp&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=216840c39236328c0ab05534d1bc7619&oe=60526E4B,,"#SahabatDikbud , tanggal 11 September 2020 merupakan batas waktu pengisian atau pemutakhiran data nomor telepon seluler (ponsel) siswa dan guru di Data Pokok Pendidikan (Dapodik), serta mahasiswa dan dosen di Pangkalan Data Pendidikan Tinggi (PD-Dikti). Namun, untuk proses verifikasi dan validasi (verval) data ponsel, Kemendikbud memberikan batas akhir hingga 15 September 2020. 
 .
Berdasarkan data pokok pendidikan (Dapodik) Kemendikbud per tanggal 11 September 2020, tercatat jumlah data nomor ponsel yang sudah terdaftar sebanyak 21,7 juta nomor dari 44 juta siswa dan 2,8 juta nomor dari 3,3 juta guru di Indonesia. Sementara itu, untuk mahasiswa, nomor ponsel yang telah terdaftar sebanyak 2,7 juta nomor dari 8 juta mahasiswa, dan dosen 161 ribu dari 250 ribu dosen. 
.
Setalah data nomor ponsel diinput di Dapodik dan PD-Dikti, tahap berikutnya adalah proses verifikasi dan validasi (verval) untuk memastikan kebenaran nomor ponsel sebagai data dasar penyaluran bantuan. Pada tahap verval ini, kebenaran nomor ponsel perlu dipastikan oleh kepala sekolah dan pimpinan perguruan tinggi dengan tujuan untuk memastikan bantuan dimanfaatkan secara optimal dan tepat sasaran dalam pelaksanaan pembelajaran dalam jaringan pada masa pandemi Covid-19. 
.
Tahapan yang dilakukan pada proses verval juga melibatkan perusahaan telekomunikasi untuk memastikan bahwa nomor yang didaftarkan tersebut aktif. 
.
Kemendikbud mengalokasikan dana sebesar Rp7,2 triliun untuk pemberian kuota internet yang akan disalurkan melalui nomor ponsel yang terdaftar pada Dapodik dan PD-Dikti. Implementasi kebijakan (pemberian kuota internet) ini diharapkan dapat berjalan baik melalui kolaborasi pemerintah dan industri telekomunikasi.
.
#MerdekaBelajar #BangkitUntukIndonesiaMaju","KEMENTERIAN KEBUDAYAAN kemdikbud.go.id INDONES1A MAJU PROGRAM PEMBERIAN KUOTA INTERNET BAGI PESERTA DIDIK Kementerian Pendidikan dan Kebudayaan telah menyiapkan anggaran Rp 7,2 triliun untuk keperluan subsidi kuota internet dalam pembelajaran jarak jauh (PJJ).* September Oktober Siswa November Desember Guru Dosen 35GB Mahasiswa GB 50GE /Subsidi akan berlangsung selama empat yakni dari September hingga Desember 2020 CATATAN PENTING! Rapat Kerja Mendikbud dengan Komisi DPR diJakarta Kamis, KUOTA PESERTA DIDIK Agustus 2020. #BangkituntukIndonesiaMaju BANGGABUATAN INDONESIA",,,28873,7.82
Kemdikbud.RI,kemdikbud.ri,Official Page,"Belajar Daring,Kuota Belajar,Pembelajaran Jarak Jauh",1399439,2020-04-12 21:16:24 EDT,Album,20359,145,0,https://www.instagram.com/p/B-5vuN8JLRh/,https://www.instagram.com/p/B-5vuN8JLRh/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/93351400_537353357203168_3792853850619898640_n.jpg?_nc_cat=111&ccb=3&_nc_sid=8ae9d6&_nc_ohc=Hssi8hTwAf4AX8KGjmK&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=74eb9954fa18060ebe475c6ea49e14c1&oe=605563D3,,"#SahabatDikbud,Kemendikbud melalui Direktorat Jenderal Guru danTenaga Kependidikan @ditjen.gtk.kemdikbud telah melucurkan Portal Guru Berbagi melalui laman guruberbagi.kemdikbud.go.id, yang merupakan wadah bagi guru untuk saling berbagi pengetahuan dan pengalaman.
.
Salah satu inisiatif gerakan aksi berbagi, diantaranya telah dilakukan oleh REFO @refoindonesia berkolaborasi dengan Google for Education dan Kementerian Pendidikan dan Kebudayaan.
.
Guru-guru hebat di Indonesia akan menyelanggarakan webinar untuk membantu guru dan orang tua menerapkan strategi pembelajaran jarak jauh dengan menggunakan perangkat Google Suite For Education.
.
Webinar yang berlangsung dari tanggal 6 April s.d. 23 April 2020 ini terbuka untuk umum dan gratis, guru-guru dapat berpartisipasi dalam acara ini untuk menambah wawasan tentang strategi pembelajaran jarak jauh.
.
Yuk, #SahabatDikbud daftarkan segera dirimu melalui tautan/link pada gambar! ??
.
#MerdekaBelajar #GuruPenggerak #CerdasBerliterasi
.
#UnggahUlang @ditjen.gtk.kemdikbud",,,,20504,2.83
